Timestamp,Speaker,Text
[00:34:51],Elon Musk,Yeah.
[00:34:52],Joe Rogan,Yeah.
[00:34:52],Elon Musk,They're cruel.
[00:34:53],Joe Rogan,Yeah. They're calculated. Yeah.
[00:34:55],Elon Musk,Yeah.
[00:34:56],Joe Rogan,They sneak up on each other and-
[00:34:58],Elon Musk,"Like, I didn't realize chimps did calculated cruelty."
[00:35:01],Joe Rogan,Yeah.
[00:35:02],Elon Musk,"I was pretty -- I left that meeting kinda like, ""This is dark."""
[00:35:07],Joe Rogan,"Right. Well, we know better because we've advanced. But if we hadn't, we'd be like, ""Man, I don't want to fuckinglive in a house. I like the chimp ways, bro. Chimp ways to go. This is it, man, chimp life. You know, we got-"
[00:35:19],Elon Musk,Simple chimp life.
[00:35:19],Joe Rogan,"Chimp life right now. But we, in a way, to the AI, might be like those chimps and like, ""These stupid fucks launchingmissiles out of drones, and shooting each other underwater."" Like we're crazy. We got torpedoes, and submarines,and fucking airplanes that drop nuclear bombs indiscriminately on cities. We're assholes."
[00:35:43],Elon Musk,Yeah.
[00:35:44],Joe Rogan,"They might go, ""Why are they doing this?"" It might, like, look at our politics, look at what we do in terms of our foodsystem, what kind of food we force down each other's throats. And they might go, ""These people are crazy. Theydon't even look after themselves."""
[00:35:59],Elon Musk,"I don't know. I mean, how much do we think about chimps? Not much."
[00:36:02],Joe Rogan,Very little.
[00:36:03],Elon Musk,It's like-
[00:36:04],Joe Rogan,It's true.
[00:36:04],Elon Musk,"... these chimps are at war. This like look -- It's like groups of chimps just attack each other, and they kill eachother. They torture each other. That's pretty bad. They hunt monkeys. They're -- Like this is probably the most,but, you know. I mean, when was the last time you watched chimps?"
[00:36:27],Joe Rogan,Me?
[00:36:27],Elon Musk,Yeah.
[00:36:27],Joe Rogan,All the time.
[00:36:28],Elon Musk,You do.
[00:36:29],Joe Rogan,You're talking to the wrong guy.
[00:36:30],Elon Musk,"Okay. Well, unfortunately, yeah."
[00:36:30],Joe Rogan,"This fucking podcast, dude, we're talking about chimps every episode."
[00:36:33],Elon Musk,It's chimp city? Okay.
[00:36:34],Joe Rogan,"People are laughing right now. Yeah, constantly. I'm obsessed."
[00:36:38],Elon Musk,Okay.
[00:36:38],Joe Rogan,I saw that David Attenborough documentary on chimps where they were eating those colobus monkeys and rippingthem apart.
[00:36:43],Elon Musk,"Yes, this was rough."
[00:36:43],Joe Rogan,"I saw that many, many years ago."
[00:36:45],Elon Musk,It's gruesome.
[00:36:45],Joe Rogan,It just changed how-
[00:36:46],Elon Musk,Gruesome.
[00:36:46],Joe Rogan,"I go, ""Oh, this is why people are so crazy. We came from that thing."""
[00:36:50],Elon Musk,"Yeah, exactly."
[00:36:51],Joe Rogan,Yeah.
[00:36:52],Elon Musk,It is the colobus.
[00:36:52],Joe Rogan,Yeah.
[00:36:54],Elon Musk,"They got, like, better philosophy."
[00:36:55],Joe Rogan,"Yeah, they're like swingers."
[00:36:57],Elon Musk,Yeah.
[00:36:57],Joe Rogan,"Yeah, they really are. They seem to be way more -- Even than us, way more civilized."
[00:37:05],Elon Musk,They just seem to resolve everything with sex.
[00:37:08],Joe Rogan,Yeah. The only rules they have is the mom won't bang the son. That's it.
[00:37:11],Elon Musk,Okay.
[00:37:12],Joe Rogan,That's it. Mom won't bang her sons. They're good women.
[00:37:15],Elon Musk,Yeah.
[00:37:16],Joe Rogan,Good women in the bonobo community. Everybody else is banging it out.
[00:37:19],Elon Musk,Yeah. I haven't seen the Bonobo Movie.
[00:37:24],Joe Rogan,"Well, they're disturbing just at a zoo of bonobos at the zoo."
[00:37:27],Elon Musk,They're just constantly going.
[00:37:28],Joe Rogan,"Constantly fucking, yeah. It's all they do."
[00:37:30],Elon Musk,It's just one stuff.
[00:37:31],Joe Rogan,"Yeah. And they don't care, gay, straight, whatever. Let's just fuck. What's with these labels?"
[00:37:38],Elon Musk,I haven't seen bonobos at a zoo. I just probably like-
[00:37:40],Joe Rogan,I don't think I have either.
[00:37:41],Elon Musk,And not on the PJ section.
[00:37:42],Joe Rogan,"Yeah, I don't think they have them at many zoos. We've looked at it before too, didn't we?"
[00:37:46],Elon Musk,It's probably pretty awkward.
[00:37:47],Joe Rogan,Yeah. I think that's the thing. They don't like to keep regular chimps at zoos because bonobos are just alwaysjacking off and-
[00:37:52],Elon Musk,Yeah.
[00:37:52],Joe Rogan,Fucking it.
[00:37:53],Jaime,In San Diego.
[00:37:53],Joe Rogan,What's that? They have in San Diego?
[00:37:54],Jaime,"San Diego's got some, yeah."
[00:37:55],Joe Rogan,Really? Interesting.
[00:37:58],Elon Musk,Yeah.
[00:37:59],Joe Rogan,Probably separate them. Yeah.
[00:37:59],Elon Musk,"I mean, how many are there in a cage, you know? I was like-"
[00:38:01],Joe Rogan,Right.
[00:38:01],Elon Musk,"... ""It's going to be pretty intense."""
[00:38:02],Joe Rogan,"Yeah, yeah. Yeah, we're a weird thing, you know. And I've often wondered whether or not we're -- you know, ourultimate goal is to give birth to some new thing. And that's why we're so obsessed with technology because it's notlike this technology is really -- I mean, it's certainly enhancing our lives too in a certain way, but, I mean,ultimately, is it making people happier right now? Most technology I would say no. In fact, you and I were talkingabout social media before this about just not having Instagram on your phone, and not dealing, and you feel better."
[00:38:35],Elon Musk,"Yes. I think, one of the issues with social media, it's been pointed out by many people, is that, I think, maybeparticularly Instagram people look like they have a much better life than they really do."
[00:38:52],Joe Rogan,Right.
[00:38:53],Elon Musk,So-
[00:38:53],Joe Rogan,By design.
[00:38:55],Elon Musk,"Yeah. People are posting pictures of when they're really happy. They're modifying those pictures to be betterlooking. Even if they're not modifying the pictures, they're, at least, selecting the pictures for the best lighting, thebest angle. So, people basically seem they are way better looking than they basically really are."
[00:39:15],Joe Rogan,Right.
[00:39:17],Elon Musk,"And they're way happier seeming than they really are. So, if you look at everyone on Instagram, you might think,""Man, there are all these happy beautiful people, and I'm not that good looking, and I am not happy. So, I mustsuck,"" you know. And that's going to make you feel sad; when, in fact, those people you think are super happy,actually, not that happy. Some of them are really depressed. They're very sad. Some of the happiest-seemingpeople are actually some of the saddest people in reality. And nobody looks good all the time. It doesn't matter whoyou are."
[00:39:56],Joe Rogan,No. It's not even something you should want.
[00:40:00],Elon Musk,Yeah.
[00:40:00],Joe Rogan,Why do you want to look great all the time?
[00:40:02],Elon Musk,"Yeah, exactly. So, I think things like that can make people quite sad just by comparison because you're sort of --People generally think of themselves relative to others. It's like we are constantly re-baselining our expectations.And you can see to say if you watch some show like Naked and Afraid, or, you know, if you just go and try living inthe woods by yourself for a while, and you're like, ""The land that civilization is quite great."" People want to comeback to civilization pretty fast on Naked or Afraid."
[00:40:40],Joe Rogan,"Wasn't there a Theodore quote, that ""Comparison is the thief of joy."""
[00:40:45],Elon Musk,Yeah. Happiness is reality minus expectations.
[00:40:51],Joe Rogan,"That's great too, but the comparison is the thief of joy really holds true to people. Is it?"
[00:40:56],Jaime,Theodore Roosevelt.
[00:40:56],Joe Rogan,"Roosevelt, fascinating. And when you're thinking about Instagram, because what essentially Instagram is for a lot ofpeople is you're giving them the opportunity to be their own PR agent, and they always go towards the glamorous,you know. And when anybody does show, you know, #nofilter, they really do do that. ""Oh, you're so brave. Look atyou, no makeup,"" you know, which they look good anyway."
[00:41:21],Joe Rogan,"""You look great. What are you doing? Oh my God. You don't have makeup on. You still look hot as fuck. You knowwhat you're doing. I know what you're doing too."" They're letting you know. And then, they're feeding off thatcomment section. Sort of sitting there like it's a fresh stream of love. Like you're getting right up to the sources asit comes out of the earth, and you're sucking that sweet, sweet love water."
[00:41:41],Elon Musk,"A lot of emojies, smoggy emojies."
[00:41:42],Joe Rogan,Yeah.
[00:41:43],Elon Musk,A lot of emojies.
[00:41:44],Joe Rogan,"My concern is not so much what Instagram is. It's that I didn't think that people had the need for this or theexpectation for some sort of technology that allows them to constantly get love and adulation from strangers, andcomments, and this ability to project this sort of distorted version of who you really are."
[00:42:03],Joe Rogan,"But I worry about where it goes. Like what's the next one? What's the next one? Like, where's is it? Is it going to beaugmented to some sort of a weird augmented or virtual sort of Instagram type situation where you're not going towant to live in this real world, you're going to want to interface with this sort of world that you've created throughyour social media page and some next level thing."
